marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
RENAULT,TWINGO,13880,3 génération,Hatchback,2019,02/03/2020,ESSENCE,22755,MANUEL,15000,4,90,<50000km
RENAULT,SCENIC,20500,4 génération,Monospace,2018,12/03/2020,ESSENCE,32806,MANUEL,36000,7,130,<50000km
RENAULT,CAPTUR,16270,1 génération,4x4_SUV,2019,02/03/2020,ESSENCE,35635,MANUEL,13000,5,90,<50000km
RENAULT,SCENIC,20550,4 génération,Monospace,2018,02/03/2020,DIESEL,58495,MANUEL,56000,5,110,<150000km
RENAULT,CAPTUR,17360,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,17963,AUTOMATIQUE,92000,5,90,<50000km
RENAULT,KADJAR,22760,1 génération,4x4_SUV,2019,02/03/2020,ESSENCE,19018,MANUEL,49000,7,130,<50000km
RENAULT,TWINGO,11960,3 génération,Hatchback,2019,02/03/2020,ESSENCE,10320,MANUEL,92000,4,90,<50000km
RENAULT,CLIO,12510,4 génération,Hatchback,2018,02/03/2020,ESSENCE,50290,MANUEL,45000,5,90,<150000km
RENAULT,CLIO,12280,4 génération,Hatchback,2018,02/03/2020,ESSENCE,44700,AUTOMATIQUE,10000,6,90,<50000km
RENAULT,SCENIC,20870,4 génération,Monospace,2019,10/03/2020,ESSENCE,26320,MANUEL,49000,7,130,<50000km
RENAULT,KADJAR,28730,1 génération,4x4_SUV,2020,10/03/2020,ESSENCE,14,MANUEL,30000,9,130,<5000km
RENAULT,KADJAR,28180,1 génération,4x4_SUV,2020,13/03/2020,ESSENCE,105,AUTOMATIQUE,69000,7,130,<5000km
RENAULT,MEGANE,25380,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2020,02/03/2020,ESSENCE,12,MANUEL,45000,7,130,<5000km
RENAULT,CLIO,15200,4 génération,Hatchback,2020,12/03/2020,ESSENCE,7276,MANUEL,59000,5,90,<50000km
RENAULT,SCENIC,17980,4 génération,Monospace,2018,06/03/2020,ESSENCE,86640,MANUEL,15000,7,130,<150000km
RENAULT,CAPTUR,15710,1 génération,4x4_SUV,2019,02/03/2020,ESSENCE,22512,MANUEL,93000,5,90,<50000km
RENAULT,TWINGO,11230,3 génération,Hatchback,2018,02/03/2020,ESSENCE,29501,MANUEL,37000,4,69,<50000km
RENAULT,CAPTUR,16230,1 génération,4x4_SUV,2018,02/03/2020,DIESEL,105486,AUTOMATIQUE,54000,4,90,<150000km
RENAULT,CAPTUR,17500,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,15519,MANUEL,92000,4,90,<50000km
RENAULT,CAPTUR,17820,1 génération,4x4_SUV,2020,01/04/2020,ESSENCE,3910,MANUEL,91000,5,90,<5000km
RENAULT,SCENIC,11980,3 génération [2pi restyling],Monospace,2016,15/03/2020,DIESEL,109178,MANUEL,56000,5,110,<150000km
RENAULT,KADJAR,29280,1 génération,4x4_SUV,2020,02/03/2020,DIESEL,11,MANUEL,16000,6,110,<5000km
RENAULT,CAPTUR,17460,1 génération,4x4_SUV,2019,16/03/2020,ESSENCE,14510,AUTOMATIQUE,45000,6,120,<50000km
RENAULT,MEGANE,17090,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2017,24/04/2020,DIESEL,77496,MANUEL,49000,5,110,<150000km
RENAULT,MEGANE,18530,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2018,02/03/2020,ESSENCE,15448,MANUEL,36000,5,100,<50000km
RENAULT,SCENIC,20880,4 génération,Monospace,2019,02/03/2020,DIESEL,51178,MANUEL,82000,7,130,<150000km
RENAULT,KADJAR,21060,1 génération,4x4_SUV,2020,14/04/2020,ESSENCE,2236,AUTOMATIQUE,51000,7,130,<5000km
RENAULT,SCENIC,18170,4 génération,Monospace,2017,02/03/2020,DIESEL,50715,MANUEL,34000,7,130,<150000km
RENAULT,ESPACE,24280,4 génération [2pi restyling],Monospace,2018,02/03/2020,ESSENCE,42057,AUTOMATIQUE,33000,11,175,<50000km
RENAULT,CAPTUR,13360,1 génération,4x4_SUV,2017,27/04/2020,DIESEL,27066,MANUEL,14000,4,90,<50000km
RENAULT,CAPTUR,16680,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,4592,MANUEL,79000,5,90,<5000km
RENAULT,CAPTUR,18570,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,11,MANUEL,49000,5,90,<5000km
RENAULT,CLIO,9840,4 génération,Hatchback,2017,12/03/2020,DIESEL,77127,MANUEL,31000,4,90,<150000km
RENAULT,CLIO,13000,4 génération,Hatchback,2019,02/03/2020,ESSENCE,65968,MANUEL,49000,5,90,<150000km
RENAULT,MEGANE,10690,3 génération [2pi restyling],predicted ['Break'] but score's only 0.5929678188319428,2016,02/03/2020,ESSENCE,98210,MANUEL,30000,6,115,<150000km
RENAULT,CLIO,18290,Campus [3pi restyling],Hatchback,2020,02/03/2020,DIESEL,7770,MANUEL,45000,4,85,<50000km
RENAULT,CLIO,11860,Campus [3pi restyling],Hatchback,2019,08/03/2020,DIESEL,50434,MANUEL,92000,4,75,<150000km
RENAULT,CLIO,19040,4 génération,Hatchback,2021,11/03/2020,ESSENCE,11,MANUEL,7000,5,90,<5000km
RENAULT,KADJAR,22180,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,18382,MANUEL,42000,7,130,<50000km
RENAULT,ESPACE,28650,4 génération [2pi restyling],Monospace,2018,22/03/2020,DIESEL,98282,AUTOMATIQUE,30000,8,170,<150000km
RENAULT,MEGANE,21310,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,34194,AUTOMATIQUE,18000,8,165,<50000km
RENAULT,CLIO,14240,4 génération,Hatchback,2018,02/03/2020,ESSENCE,28498,MANUEL,30000,5,90,<50000km
RENAULT,CAPTUR,19500,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,27701,MANUEL,31000,5,90,<50000km
RENAULT,KOLEOS,36140,1 génération [restyling],4x4_SUV,2020,02/03/2020,DIESEL,113,AUTOMATIQUE,93000,8,150,<5000km
RENAULT,MEGANE,20700,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2019,02/03/2020,DIESEL,6027,MANUEL,92000,6,130,<50000km
RENAULT,CAPTUR,16300,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,30683,MANUEL,93000,4,90,<50000km
RENAULT,KADJAR,22020,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,50228,AUTOMATIQUE,93000,5,110,<150000km
RENAULT,TWINGO,12130,3 génération,Hatchback,2020,03/03/2020,ESSENCE,29899,MANUEL,92000,5,90,<50000km
RENAULT,CLIO,11320,Campus [3pi restyling],Hatchback,2018,02/03/2020,DIESEL,67670,MANUEL,81000,4,75,<150000km
RENAULT,MEGANE,9060,4 génération,predicted ['Berline'] but score's only 0.5923718712753278,2016,14/03/2020,DIESEL,163610,MANUEL,92000,5,110,<250000km
RENAULT,TWINGO,8980,3 génération,Hatchback,2016,03/04/2020,ESSENCE,35407,MANUEL,6000,4,69,<50000km
RENAULT,MEGANE,19180,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2020,02/03/2020,DIESEL,16348,MANUEL,45000,5,90,<50000km
RENAULT,KADJAR,22400,1 génération,4x4_SUV,2019,02/03/2020,ESSENCE,9982,MANUEL,37000,7,130,<50000km
RENAULT,TWINGO,10170,3 génération,Hatchback,2016,02/03/2020,ESSENCE,82464,MANUEL,45000,4,69,<150000km
RENAULT,CLIO,12060,4 génération,Hatchback,2018,02/03/2020,ESSENCE,41415,MANUEL,36000,5,90,<50000km
RENAULT,TALISMAN,25200,1 génération,Berline,2017,02/03/2020,ESSENCE,23446,AUTOMATIQUE,30000,11,190,<50000km
RENAULT,MEGANE,23940,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,13909,MANUEL,49000,8,165,<50000km
RENAULT,CLIO,10880,Campus [3pi restyling],Hatchback,2018,02/03/2020,ESSENCE,21525,MANUEL,49000,4,75,<50000km
RENAULT,CLIO,16150,4 génération,Hatchback,2019,02/03/2020,DIESEL,15505,MANUEL,30000,4,90,<50000km
RENAULT,ESPACE,27260,4 génération [2pi restyling],Monospace,2019,02/03/2020,DIESEL,34705,AUTOMATIQUE,59000,8,150,<50000km
RENAULT,CAPTUR,14170,1 génération,4x4_SUV,2016,02/03/2020,ESSENCE,29808,MANUEL,69000,5,90,<50000km
RENAULT,KADJAR,20400,1 génération,4x4_SUV,2018,13/03/2020,DIESEL,41063,MANUEL,42000,7,130,<50000km
RENAULT,MEGANE,20700,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2020,02/03/2020,DIESEL,21871,MANUEL,34000,6,115,<50000km
RENAULT,CLIO,19410,3 génération [restyling],Hatchback,2020,02/03/2020,DIESEL,8650,MANUEL,92000,5,112,<50000km
RENAULT,ESPACE,32130,4 génération [2pi restyling],Monospace,2020,02/03/2020,DIESEL,19975,AUTOMATIQUE,45000,8,150,<50000km
RENAULT,TWINGO,6340,2 génération,Hatchback,2012,14/04/2020,DIESEL,80570,MANUEL,47000,4,75,<150000km
RENAULT,CLIO,14000,4 génération,Hatchback,2020,14/04/2020,ESSENCE,12160,MANUEL,92000,5,90,<50000km
RENAULT,CAPTUR,17740,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,17803,MANUEL,93000,5,90,<50000km
RENAULT,SCENIC,11090,3 génération [2pi restyling],Monospace,2014,02/03/2020,DIESEL,100782,MANUEL,36000,5,95,<150000km
RENAULT,CLIO,17060,4 génération,Hatchback,2018,02/03/2020,DIESEL,19071,MANUEL,83000,5,90,<50000km
RENAULT,CAPTUR,15970,1 génération,4x4_SUV,2020,02/03/2020,DIESEL,16042,AUTOMATIQUE,91000,5,90,<50000km
RENAULT,CAPTUR,17100,1 génération,4x4_SUV,2019,02/03/2020,ESSENCE,9494,MANUEL,56000,6,120,<50000km
RENAULT,KADJAR,26780,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,12,MANUEL,93000,9,130,<5000km
RENAULT,CAPTUR,18400,1 génération,4x4_SUV,2020,05/03/2020,ESSENCE,11178,MANUEL,69000,5,90,<50000km
RENAULT,KOLEOS,35630,1 génération [restyling],4x4_SUV,2020,02/03/2020,DIESEL,12,AUTOMATIQUE,30000,8,150,<5000km
RENAULT,CLIO,13780,Campus [3pi restyling],Hatchback,2019,02/03/2020,DIESEL,16618,MANUEL,49000,4,75,<50000km
RENAULT,CLIO,17830,4 génération,Hatchback,2020,02/03/2020,ESSENCE,12,MANUEL,30000,5,90,<5000km
RENAULT,KADJAR,16720,1 génération,4x4_SUV,2018,02/03/2020,DIESEL,65664,MANUEL,79000,5,110,<150000km
RENAULT,CAPTUR,15710,1 génération,4x4_SUV,2019,12/03/2020,DIESEL,24584,MANUEL,94000,4,90,<50000km
RENAULT,SCENIC,15220,4 génération,Monospace,2017,02/03/2020,DIESEL,64920,MANUEL,37000,5,110,<150000km
RENAULT,CLIO,20210,4 génération,Hatchback,2020,02/03/2020,DIESEL,12,MANUEL,92000,5,90,<5000km
RENAULT,MEGANE,19860,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2017,02/03/2020,ESSENCE,13407,MANUEL,45000,7,130,<50000km
RENAULT,SCENIC,27480,4 génération,Monospace,2020,02/03/2020,ESSENCE,25568,AUTOMATIQUE,93000,7,130,<50000km
RENAULT,TWINGO,13350,3 génération,Hatchback,2020,15/03/2020,ESSENCE,12,MANUEL,35000,4,71,<5000km
RENAULT,CAPTUR,15620,1 génération,4x4_SUV,2020,05/03/2020,ESSENCE,15027,MANUEL,91000,5,90,<50000km
RENAULT,CLIO,16280,4 génération,Hatchback,2021,17/03/2020,ESSENCE,1,MANUEL,42000,5,90,<5000km
RENAULT,CAPTUR,13670,1 génération,4x4_SUV,2017,02/03/2020,ESSENCE,100275,AUTOMATIQUE,34000,6,120,<150000km
RENAULT,TWINGO,16170,3 génération,Hatchback,2021,14/04/2020,ESSENCE,11,AUTOMATIQUE,18000,5,90,<5000km
RENAULT,CAPTUR,20210,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,15191,MANUEL,34000,8,143,<50000km
RENAULT,CLIO,9750,4 génération,Hatchback,2015,07/03/2020,DIESEL,89645,MANUEL,93000,4,90,<150000km
RENAULT,CLIO,12400,4 génération,Hatchback,2018,02/03/2020,DIESEL,63030,MANUEL,91000,4,90,<150000km
RENAULT,SCENIC,25940,4 génération,Monospace,2020,02/03/2020,DIESEL,11,MANUEL,77000,8,160,<5000km
RENAULT,SCENIC,28830,4 génération,Monospace,2020,05/03/2020,DIESEL,7558,AUTOMATIQUE,93000,8,160,<50000km
RENAULT,CLIO,11680,Campus [3pi restyling],Hatchback,2019,02/03/2020,DIESEL,74883,MANUEL,31000,4,75,<150000km
RENAULT,CLIO,22980,4 génération,Hatchback,2020,02/03/2020,ESSENCE,9070,MANUEL,69000,5,90,<50000km
RENAULT,CAPTUR,23360,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,18084,MANUEL,15000,8,143,<50000km
RENAULT,KOLEOS,38330,1 génération [restyling],4x4_SUV,2020,02/03/2020,DIESEL,5251,AUTOMATIQUE,30000,8,150,<50000km
RENAULT,SCENIC,21430,4 génération,Monospace,2018,02/03/2020,DIESEL,7268,AUTOMATIQUE,93000,5,110,<50000km
RENAULT,SCENIC,24820,4 génération,Monospace,2020,02/03/2020,DIESEL,17600,MANUEL,30000,6,115,<50000km
RENAULT,CLIO,22110,4 génération,Hatchback,2021,07/03/2020,ESSENCE,11,AUTOMATIQUE,78000,7,90,<5000km
RENAULT,CAPTUR,14540,1 génération,4x4_SUV,2017,02/03/2020,DIESEL,52669,MANUEL,37000,4,90,<150000km
RENAULT,CLIO,14570,4 génération,Hatchback,2020,04/03/2020,ESSENCE,17004,MANUEL,59000,5,90,<50000km
RENAULT,CLIO,13180,4 génération,Hatchback,2019,02/03/2020,ESSENCE,15200,MANUEL,37000,4,90,<50000km
RENAULT,CLIO,12690,4 génération,Hatchback,2015,02/03/2020,ESSENCE,38623,MANUEL,47000,5,90,<50000km
RENAULT,SCENIC,21460,4 génération,Monospace,2017,02/03/2020,ESSENCE,38113,MANUEL,95000,7,130,<50000km
RENAULT,MEGANE,5320,3 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2008,02/03/2020,ESSENCE,136400,MANUEL,93000,7,110,<150000km
RENAULT,TWINGO,12130,3 génération,Hatchback,2018,15/03/2020,ESSENCE,25098,MANUEL,31000,4,90,<50000km
RENAULT,MEGANE,19510,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,13460,MANUEL,30000,7,130,<50000km
RENAULT,CLIO,14800,4 génération,Hatchback,2019,02/03/2020,DIESEL,3574,MANUEL,30000,4,90,<5000km
RENAULT,CLIO,10600,Campus [3pi restyling],Hatchback,2015,14/04/2020,DIESEL,96523,MANUEL,54000,4,75,<150000km
RENAULT,CLIO,17430,4 génération,Hatchback,2020,02/03/2020,DIESEL,9750,MANUEL,37000,4,90,<50000km
RENAULT,MEGANE,25180,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,6436,MANUEL,92000,8,165,<50000km
RENAULT,MEGANE,22490,4 génération,predicted ['Hatchback'] but score's only 0.5923718712753278,2020,02/03/2020,DIESEL,17483,MANUEL,37000,6,115,<50000km
RENAULT,SCENIC,22660,4 génération,Monospace,2019,02/03/2020,DIESEL,8212,MANUEL,92000,7,130,<50000km
RENAULT,MEGANE,18360,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2019,02/03/2020,DIESEL,30759,MANUEL,78000,6,130,<50000km
RENAULT,SCENIC,19060,4 génération,Monospace,2019,02/03/2020,DIESEL,46975,MANUEL,30000,5,110,<50000km
RENAULT,CLIO,18420,4 génération,Hatchback,2020,02/03/2020,ESSENCE,5593,MANUEL,45000,5,90,<50000km
RENAULT,MEGANE,26770,4 génération,predicted ['Berline'] but score's only 0.5929678188319428,2020,07/03/2020,DIESEL,12,AUTOMATIQUE,91000,6,115,<5000km
RENAULT,CLIO,14060,Campus [3pi restyling],Hatchback,2020,02/03/2020,DIESEL,21560,MANUEL,36000,4,75,<50000km
RENAULT,SCENIC,26690,4 génération,Monospace,2020,12/03/2020,ESSENCE,18578,AUTOMATIQUE,78000,9,160,<50000km
RENAULT,SCENIC,16720,4 génération,Monospace,2018,14/04/2020,DIESEL,112654,MANUEL,2000,7,130,<150000km
RENAULT,MEGANE,13440,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2018,18/03/2020,DIESEL,97265,MANUEL,91000,5,110,<150000km
RENAULT,CLIO,13180,4 génération,Hatchback,2020,02/03/2020,ESSENCE,15271,MANUEL,30000,5,90,<50000km
RENAULT,SCENIC,20220,4 génération,Monospace,2018,02/03/2020,ESSENCE,20985,MANUEL,37000,7,130,<50000km
RENAULT,CLIO,15700,4 génération,Hatchback,2021,17/03/2020,ESSENCE,1,MANUEL,42000,5,90,<5000km
RENAULT,CLIO,11500,Campus [3pi restyling],Hatchback,2019,02/03/2020,DIESEL,31692,MANUEL,31000,4,75,<50000km
RENAULT,CAPTUR,24070,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,6773,AUTOMATIQUE,69000,8,143,<50000km
RENAULT,KADJAR,22130,1 génération,4x4_SUV,2018,02/03/2020,DIESEL,15521,MANUEL,49000,7,130,<50000km
RENAULT,CLIO,14980,4 génération,Hatchback,2018,02/03/2020,ESSENCE,48721,MANUEL,59000,6,90,<50000km
RENAULT,MEGANE,25790,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,10100,MANUEL,69000,8,165,<50000km
RENAULT,CAPTUR,17710,1 génération,4x4_SUV,2020,02/03/2020,DIESEL,31563,MANUEL,30000,5,90,<50000km
RENAULT,ESPACE,22370,4 génération [2pi restyling],Monospace,2017,17/03/2020,DIESEL,52589,AUTOMATIQUE,28000,8,170,<150000km
RENAULT,KADJAR,24490,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,13901,AUTOMATIQUE,49000,7,130,<50000km
RENAULT,MEGANE,23290,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2020,02/03/2020,ESSENCE,5631,AUTOMATIQUE,37000,7,130,<50000km
RENAULT,CLIO,15100,4 génération,Hatchback,2019,02/03/2020,DIESEL,10020,MANUEL,30000,5,90,<50000km
RENAULT,KADJAR,16800,1 génération,4x4_SUV,2016,02/03/2020,DIESEL,42411,MANUEL,93000,5,110,<50000km
RENAULT,CLIO,13760,Campus [3pi restyling],Hatchback,2019,02/03/2020,DIESEL,19985,MANUEL,47000,4,75,<50000km
RENAULT,CAPTUR,12830,1 génération,4x4_SUV,2018,14/04/2020,ESSENCE,34903,MANUEL,59000,5,90,<50000km
RENAULT,CLIO,15230,Campus [3pi restyling],Hatchback,2020,02/03/2020,DIESEL,12047,MANUEL,37000,4,75,<50000km
RENAULT,MEGANE,19780,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,29/03/2020,ESSENCE,11,MANUEL,31000,7,130,<5000km
RENAULT,SCENIC,28880,4 génération,Monospace,2020,02/03/2020,ESSENCE,1,AUTOMATIQUE,93000,7,130,<5000km
RENAULT,CLIO,16410,4 génération,Hatchback,2020,02/03/2020,ESSENCE,7728,MANUEL,30000,5,90,<50000km
RENAULT,KADJAR,27810,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,110,AUTOMATIQUE,93000,9,130,<5000km
RENAULT,CLIO,6090,Campus [3pi restyling],Hatchback,2011,02/03/2020,ESSENCE,146400,MANUEL,93000,5,75,<150000km
RENAULT,CLIO,11580,Campus [3pi restyling],Hatchback,2018,02/03/2020,ESSENCE,29704,MANUEL,31000,4,75,<50000km
RENAULT,MEGANE,21820,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2018,18/04/2020,ESSENCE,33921,AUTOMATIQUE,31000,11,205,<50000km
RENAULT,ESPACE,38500,4 génération [2pi restyling],Monospace,2020,02/03/2020,DIESEL,13439,AUTOMATIQUE,59000,11,175,<50000km
RENAULT,CAPTUR,14270,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,530,MANUEL,19000,5,90,<5000km
RENAULT,SCENIC,16600,4 génération,Monospace,2017,11/03/2020,DIESEL,82190,MANUEL,78000,7,130,<150000km
RENAULT,CLIO,14970,4 génération,Hatchback,2020,02/03/2020,DIESEL,21423,MANUEL,37000,5,90,<50000km
RENAULT,KADJAR,26850,1 génération,4x4_SUV,2020,02/03/2020,DIESEL,18314,MANUEL,45000,6,110,<50000km
RENAULT,CLIO,16630,4 génération,Hatchback,2020,02/03/2020,ESSENCE,11,MANUEL,30000,5,90,<5000km
RENAULT,CLIO,18130,4 génération,Hatchback,2020,02/03/2020,ESSENCE,12,MANUEL,34000,5,90,<5000km
RENAULT,SCENIC,14230,3 génération [2pi restyling],Monospace,2016,12/03/2020,DIESEL,57574,MANUEL,31000,6,110,<150000km
RENAULT,SCENIC,21680,4 génération,Monospace,2019,02/03/2020,DIESEL,25817,MANUEL,91000,5,110,<50000km
RENAULT,CLIO,21640,4 génération,Hatchback,2020,02/03/2020,ESSENCE,4476,MANUEL,46000,5,90,<5000km
RENAULT,KADJAR,23280,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,9428,AUTOMATIQUE,93000,5,110,<50000km
RENAULT,CAPTUR,13840,1 génération,4x4_SUV,2018,02/03/2020,ESSENCE,23936,MANUEL,30000,5,90,<50000km
RENAULT,MEGANE,15090,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2017,27/04/2020,DIESEL,57119,MANUEL,18000,5,110,<150000km
RENAULT,CLIO,11760,4 génération,Hatchback,2016,02/03/2020,DIESEL,46928,MANUEL,47000,4,90,<50000km
RENAULT,CLIO,14740,4 génération,Hatchback,2019,02/03/2020,ESSENCE,37253,MANUEL,49000,5,90,<50000km
RENAULT,TWINGO,13440,3 génération,Hatchback,2020,28/04/2020,ESSENCE,11,AUTOMATIQUE,91000,5,90,<5000km
RENAULT,CAPTUR,21200,1 génération,4x4_SUV,2019,05/03/2020,ESSENCE,12497,AUTOMATIQUE,31000,8,143,<50000km
RENAULT,SCENIC,23540,4 génération,Monospace,2019,02/03/2020,DIESEL,16120,MANUEL,93000,7,130,<50000km
RENAULT,CLIO,13110,4 génération,Hatchback,2018,02/03/2020,ESSENCE,47635,MANUEL,36000,5,90,<50000km
RENAULT,SCENIC,27910,4 génération,Monospace,2020,02/03/2020,DIESEL,5348,AUTOMATIQUE,93000,6,115,<50000km
RENAULT,CLIO,14020,4 génération,Hatchback,2020,02/03/2020,ESSENCE,11069,MANUEL,30000,5,90,<50000km
RENAULT,ESPACE,15120,4 génération [2pi restyling],Monospace,2017,18/04/2020,DIESEL,193711,AUTOMATIQUE,95000,8,150,<250000km
RENAULT,CLIO,12860,Campus [3pi restyling],Hatchback,2018,07/03/2020,DIESEL,52180,MANUEL,93000,4,75,<150000km
RENAULT,CAPTUR,19980,1 génération,4x4_SUV,2017,02/03/2020,ESSENCE,10215,AUTOMATIQUE,44000,6,120,<50000km
RENAULT,MEGANE,14960,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2018,02/03/2020,DIESEL,56095,MANUEL,84000,5,110,<150000km
RENAULT,MEGANE,24580,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,02/03/2020,ESSENCE,6517,MANUEL,93000,8,165,<50000km
RENAULT,KADJAR,14760,1 génération,4x4_SUV,2018,12/03/2020,DIESEL,82101,MANUEL,91000,5,110,<150000km
RENAULT,KADJAR,26250,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,23881,MANUEL,89000,7,130,<50000km
RENAULT,CAPTUR,16110,1 génération,4x4_SUV,2017,02/03/2020,ESSENCE,50321,MANUEL,40000,5,90,<150000km
RENAULT,CAPTUR,16230,1 génération,4x4_SUV,2018,22/04/2020,DIESEL,54165,MANUEL,4000,5,110,<150000km
RENAULT,SCENIC,21950,4 génération,Monospace,2020,02/03/2020,ESSENCE,4843,MANUEL,45000,6,115,<5000km
RENAULT,KADJAR,26820,1 génération,4x4_SUV,2020,04/04/2020,DIESEL,9516,MANUEL,37000,6,110,<50000km
RENAULT,CAPTUR,19780,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,11,AUTOMATIQUE,31000,8,143,<5000km
RENAULT,CAPTUR,12130,1 génération,4x4_SUV,2015,14/04/2020,ESSENCE,77136,AUTOMATIQUE,36000,6,120,<150000km
RENAULT,CLIO,12750,4 génération,Hatchback,2018,02/03/2020,DIESEL,60751,MANUEL,91000,4,90,<150000km
RENAULT,MEGANE,10560,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2016,06/03/2020,DIESEL,103977,MANUEL,77000,5,110,<150000km
RENAULT,KADJAR,21380,1 génération,4x4_SUV,2018,02/03/2020,ESSENCE,11541,AUTOMATIQUE,92000,7,130,<50000km
RENAULT,CLIO,14740,Campus [3pi restyling],Hatchback,2020,17/03/2020,DIESEL,11465,MANUEL,37000,4,75,<50000km
RENAULT,TWINGO,4940,2 génération,Hatchback,2009,15/03/2020,ESSENCE,181300,MANUEL,35000,4,60,<250000km
RENAULT,ESPACE,21180,4 génération [2pi restyling],Monospace,2017,02/03/2020,DIESEL,66962,AUTOMATIQUE,77000,8,170,<150000km
RENAULT,CLIO,16400,4 génération,Hatchback,2020,02/03/2020,ESSENCE,5115,MANUEL,45000,5,90,<50000km
RENAULT,CLIO,11780,4 génération,Hatchback,2019,22/04/2020,ESSENCE,69345,MANUEL,4000,5,90,<150000km
RENAULT,KADJAR,21650,1 génération,4x4_SUV,2019,02/03/2020,DIESEL,41649,MANUEL,81000,5,110,<50000km
RENAULT,CLIO,19820,Campus [3pi restyling],Hatchback,2020,02/03/2020,DIESEL,12,MANUEL,34000,4,85,<5000km
RENAULT,CLIO,12630,4 génération,Hatchback,2020,02/03/2020,ESSENCE,19556,MANUEL,44000,4,90,<50000km
RENAULT,CLIO,10900,4 génération,Hatchback,2017,12/03/2020,ESSENCE,25838,MANUEL,93000,5,90,<50000km
RENAULT,KADJAR,18020,1 génération,4x4_SUV,2018,02/03/2020,DIESEL,76940,AUTOMATIQUE,78000,5,110,<150000km
RENAULT,CAPTUR,20210,1 génération,4x4_SUV,2020,15/04/2020,ESSENCE,26265,AUTOMATIQUE,49000,8,143,<50000km
RENAULT,KADJAR,26260,1 génération,4x4_SUV,2019,20/03/2020,DIESEL,35833,MANUEL,49000,6,110,<50000km
RENAULT,KADJAR,18630,1 génération,4x4_SUV,2018,02/03/2020,ESSENCE,51032,AUTOMATIQUE,37000,7,130,<150000km
RENAULT,SCENIC,26140,4 génération,Monospace,2020,02/03/2020,DIESEL,6090,AUTOMATIQUE,36000,6,115,<50000km
RENAULT,CAPTUR,12380,1 génération,4x4_SUV,2015,05/03/2020,DIESEL,124000,MANUEL,74000,4,90,<150000km
RENAULT,KADJAR,17830,1 génération,4x4_SUV,2016,18/03/2020,DIESEL,95373,AUTOMATIQUE,14000,5,110,<150000km
RENAULT,ESPACE,41520,4 génération [2pi restyling],Monospace,2020,02/03/2020,DIESEL,21470,AUTOMATIQUE,59000,11,175,<50000km
RENAULT,SCENIC,17420,4 génération,Monospace,2019,02/03/2020,ESSENCE,35630,MANUEL,93000,7,130,<50000km
RENAULT,ESPACE,24980,4 génération [2pi restyling],Monospace,2017,02/03/2020,DIESEL,130024,AUTOMATIQUE,72000,8,170,<150000km
RENAULT,CLIO,12080,4 génération,Hatchback,2017,12/04/2020,DIESEL,128967,MANUEL,82000,4,90,<150000km
RENAULT,CAPTUR,12500,1 génération,4x4_SUV,2018,02/03/2020,ESSENCE,72540,MANUEL,77000,5,90,<150000km
